brand,perfume,type,category,target_audience,longevity,longevity_clean,rating,description,mood,occasion
nusuk,ana al awwal,edp,Fresh Spicy,Unisex,Medium,Medium,3.0,ana al awwal by nusuk is a edp perfume designed for Unisex. It belongs to the Fresh Spicy category and has Medium longevity.,"vibrant, lively","outdoors, casual"
my perfumes,oud al layl,edp,Oud Deep,Unisex,Strong,Strong,4.0,oud al layl by my perfumes is a edp perfume designed for Unisex. It belongs to the Oud Deep category and has Strong longevity.,,
nusuk,naseem aqua,edp,Fresh Aquatic,Unisex,Medium,Medium,3.0,naseem aqua by nusuk is a edp perfume designed for Unisex. It belongs to the Fresh Aquatic category and has Medium longevity.,"fresh, lively","summer, beach"
zimaya,sharaf blend,edp,Woody Floral,Unisex,Medium,Medium,3.0,sharaf blend by zimaya is a edp perfume designed for Unisex. It belongs to the Woody Floral category and has Medium longevity.,"soft, warm","date, dinner"
zimaya,sharaf club black,edp,Oud Oriental,Unisex,Strong,Strong,4.0,sharaf club black by zimaya is a edp perfume designed for Unisex. It belongs to the Oud Oriental category and has Strong longevity.,,
ard al zaafaran,al dirgham gold limited edition,edp,Amber Spicy,Unisex,Strong,Strong,4.0,al dirgham gold limited edition by ard al zaafaran is a edp perfume designed for Unisex. It belongs to the Amber Spicy category and has Strong longevity.,,
ard al zaafaran,al dirgham silver special edition,edp,Fresh Spicy,Unisex,Medium,Medium,3.0,al dirgham silver special edition by ard al zaafaran is a edp perfume designed for Unisex. It belongs to the Fresh Spicy category and has Medium longevity.,"vibrant, lively","outdoors, casual"
al haramain,amber oud aqua dubai,edp,Fresh Amber,Male,Medium,Medium,3.0,amber oud aqua dubai by al haramain is a edp perfume designed for Male. It belongs to the Fresh Amber category and has Medium longevity.,,
al haramain,detour noir,edp,Woody Spicy,Male,Strong,Strong,4.0,detour noir by al haramain is a edp perfume designed for Male. It belongs to the Woody Spicy category and has Strong longevity.,"strong, confident","evening, dinner"
al haramain,detour noir intense,edp,Woody Spicy,Male,Strong,Strong,4.0,detour noir intense by al haramain is a edp perfume designed for Male. It belongs to the Woody Spicy category and has Strong longevity.,"strong, confident","evening, dinner"
al haramain,detour eco,edp,Fresh Fougere,Male,Medium,Medium,3.0,detour eco by al haramain is a edp perfume designed for Male. It belongs to the Fresh Fougere category and has Medium longevity.,,
al haramain,detour rouge,edp,Woody Spicy,Male,Strong,Strong,4.0,detour rouge by al haramain is a edp perfume designed for Male. It belongs to the Woody Spicy category and has Strong longevity.,"strong, confident","evening, dinner"
dirham,dirham oud,edp,Oud Woody,Unisex,Strong,Strong,4.0,dirham oud by dirham is a edp perfume designed for Unisex. It belongs to the Oud Woody category and has Strong longevity.,,
dirham,dirham wardi,edp,Rose Oud,Unisex,Strong,Strong,4.0,dirham wardi by dirham is a edp perfume designed for Unisex. It belongs to the Rose Oud category and has Strong longevity.,,
dirham,dirham silver,edp,Fresh Aromatic,Male,Medium,Medium,3.0,dirham silver by dirham is a edp perfume designed for Male. It belongs to the Fresh Aromatic category and has Medium longevity.,"bright, uplifting","daily, errands"
dirham,dirham gold,edp,Woody Spicy,Male,Strong,Strong,4.0,dirham gold by dirham is a edp perfume designed for Male. It belongs to the Woody Spicy category and has Strong longevity.,"strong, confident","evening, dinner"
sheikh zayed,sheikh zayed blue,edp,Fresh Aquatic,Male,Medium,Medium,3.0,sheikh zayed blue by sheikh zayed is a edp perfume designed for Male. It belongs to the Fresh Aquatic category and has Medium longevity.,"fresh, lively","summer, beach"
al wataniah,kayaan classic,edp,Woody Spicy,Male,Medium,Medium,3.0,kayaan classic by al wataniah is a edp perfume designed for Male. It belongs to the Woody Spicy category and has Medium longevity.,"strong, confident","evening, dinner"
insurrection,insurrection wild ii,edp,Woody Spicy,Male,Strong,Strong,4.0,insurrection wild ii by insurrection is a edp perfume designed for Male. It belongs to the Woody Spicy category and has Strong longevity.,"strong, confident","evening, dinner"
rue broca,theoreme martix,edp,Oriental Spicy,Unisex,Strong,Strong,4.0,theoreme martix by rue broca is a edp perfume designed for Unisex. It belongs to the Oriental Spicy category and has Strong longevity.,"bold, confident","party, special events"
rue broca,theoreme,edp,Oriental Spicy,Unisex,Medium,Medium,3.0,theoreme by rue broca is a edp perfume designed for Unisex. It belongs to the Oriental Spicy category and has Medium longevity.,"bold, confident","party, special events"
khadlj,island,edp,Fresh Green,Unisex,Light–Medium,Medium,2.0,island by khadlj is a edp perfume designed for Unisex. It belongs to the Fresh Green category and has Medium longevity.,,
khadlj,island vanilla dunes,edp,Fruity Vanilla,Unisex,Medium,Medium,3.0,island vanilla dunes by khadlj is a edp perfume designed for Unisex. It belongs to the Fruity Vanilla category and has Medium longevity.,,
khadlj,karus blue spice,edp,Fresh Spicy,Unisex,Medium,Medium,3.0,karus blue spice by khadlj is a edp perfume designed for Unisex. It belongs to the Fresh Spicy category and has Medium longevity.,"vibrant, lively","outdoors, casual"
khadlj,cloud candy,edp,Sweet Gourmand,Unisex,Medium,Medium,3.0,cloud candy by khadlj is a edp perfume designed for Unisex. It belongs to the Sweet Gourmand category and has Medium longevity.,,
khadlj,shiyaaka gold,edp,Woody Spicy,Male,Strong,Strong,4.0,shiyaaka gold by khadlj is a edp perfume designed for Male. It belongs to the Woody Spicy category and has Strong longevity.,"strong, confident","evening, dinner"
khadlj,shiyaaka silver,edp,Woody Aromatic,Male,Medium,Medium,3.0,shiyaaka silver by khadlj is a edp perfume designed for Male. It belongs to the Woody Aromatic category and has Medium longevity.,"relaxing, grounded","casual, work"
khadlj,shiyaaka blue,edp,Fresh Woody,Male,Medium,Medium,3.0,shiyaaka blue by khadlj is a edp perfume designed for Male. It belongs to the Fresh Woody category and has Medium longevity.,"calm, grounded","nature outing, casual"
hamidi,addicted imperial,edp,Woody Spicy,Male,Strong,Strong,4.0,addicted imperial by hamidi is a edp perfume designed for Male. It belongs to the Woody Spicy category and has Strong longevity.,"strong, confident","evening, dinner"
hamidi,addicted silver,edp,Woody Aromatic,Male,Medium,Medium,3.0,addicted silver by hamidi is a edp perfume designed for Male. It belongs to the Woody Aromatic category and has Medium longevity.,"relaxing, grounded","casual, work"
hamidi,addicted intense,edp,Woody Spicy,Male,Strong,Strong,4.0,addicted intense by hamidi is a edp perfume designed for Male. It belongs to the Woody Spicy category and has Strong longevity.,"strong, confident","evening, dinner"
ajmal,kuro,edp,Fresh Aquatic,Male,Medium,Medium,3.0,kuro by ajmal is a edp perfume designed for Male. It belongs to the Fresh Aquatic category and has Medium longevity.,"fresh, lively","summer, beach"
ajmal,blue,edp,Fresh Aromatic,Male,Medium,Medium,3.0,blue by ajmal is a edp perfume designed for Male. It belongs to the Fresh Aromatic category and has Medium longevity.,"bright, uplifting","daily, errands"
ajmal,shiro,edp,Oriental Spicy,Unisex,Medium,Medium,3.0,shiro by ajmal is a edp perfume designed for Unisex. It belongs to the Oriental Spicy category and has Medium longevity.,"bold, confident","party, special events"
ajmal,rain drops,edp,Fresh Aquatic,Unisex,Light–Medium,Medium,2.0,rain drops by ajmal is a edp perfume designed for Unisex. It belongs to the Fresh Aquatic category and has Medium longevity.,"fresh, lively","summer, beach"
ajmal,wisal dahab,edp,Floral Oriental,Female,Medium,Medium,3.0,wisal dahab by ajmal is a edp perfume designed for Female. It belongs to the Floral Oriental category and has Medium longevity.,,
rayhaan,elixr,edp,Woody Spicy,Unisex,Strong,Strong,4.0,elixr by rayhaan is a edp perfume designed for Unisex. It belongs to the Woody Spicy category and has Strong longevity.,"strong, confident","evening, dinner"
rayhaan,crimson,edp,Spicy Floral,Female,Medium,Medium,3.0,crimson by rayhaan is a edp perfume designed for Female. It belongs to the Spicy Floral category and has Medium longevity.,,
rayhaan,pacific,edp,Fresh Aquatic,Unisex,Medium,Medium,3.0,pacific by rayhaan is a edp perfume designed for Unisex. It belongs to the Fresh Aquatic category and has Medium longevity.,"fresh, lively","summer, beach"
rayhaan,lion,edp,Woody Spicy,Unisex,Medium,Medium,3.0,lion by rayhaan is a edp perfume designed for Unisex. It belongs to the Woody Spicy category and has Medium longevity.,"strong, confident","evening, dinner"
rayhaan,imperia intense,edp,Woody Spicy,Unisex,Strong,Strong,4.0,imperia intense by rayhaan is a edp perfume designed for Unisex. It belongs to the Woody Spicy category and has Strong longevity.,"strong, confident","evening, dinner"
rayhaan,royal wood,edp,Woody,Unisex,Medium,Medium,3.0,royal wood by rayhaan is a edp perfume designed for Unisex. It belongs to the Woody category and has Medium longevity.,"calm, earthy","casual, outdoor"
rayhaan,fresh wave,edp,Fresh Aquatic,Unisex,Medium,Medium,3.0,fresh wave by rayhaan is a edp perfume designed for Unisex. It belongs to the Fresh Aquatic category and has Medium longevity.,"fresh, lively","summer, beach"
rayhaan,ocean rush,edp,Fresh Aquatic,Unisex,Medium,Medium,3.0,ocean rush by rayhaan is a edp perfume designed for Unisex. It belongs to the Fresh Aquatic category and has Medium longevity.,"fresh, lively","summer, beach"
swiss arabian,shagaf vanilla toffee,edp,Gourmand Sweet,Unisex,Strong,Strong,4.0,shagaf vanilla toffee by swiss arabian is a edp perfume designed for Unisex. It belongs to the Gourmand Sweet category and has Strong longevity.,,
swiss arabian,shagaf oud,edp,Oud Spicy,Unisex,Strong,Strong,4.0,shagaf oud by swiss arabian is a edp perfume designed for Unisex. It belongs to the Oud Spicy category and has Strong longevity.,,
ard al zaafaran,bint hooran,edp,Floral Oriental,Female,Medium,Medium,3.0,bint hooran by ard al zaafaran is a edp perfume designed for Female. It belongs to the Floral Oriental category and has Medium longevity.,,
zimaya,stallion,edp,Woody Spicy,Male,Medium,Medium,3.0,stallion by zimaya is a edp perfume designed for Male. It belongs to the Woody Spicy category and has Medium longevity.,"strong, confident","evening, dinner"
al rehab,choco musk,edp,Gourmand Sweet,Unisex,Medium,Medium,3.0,choco musk by al rehab is a edp perfume designed for Unisex. It belongs to the Gourmand Sweet category and has Medium longevity.,,
zimaya,itqan noir,edp,Woody Aromatic,Male,Strong,Strong,4.0,itqan noir by zimaya is a edp perfume designed for Male. It belongs to the Woody Aromatic category and has Strong longevity.,"relaxing, grounded","casual, work"
zimaya,tiramisu coco,edp,Gourmand Dessert,Unisex,Medium,Medium,3.0,tiramisu coco by zimaya is a edp perfume designed for Unisex. It belongs to the Gourmand Dessert category and has Medium longevity.,,
zimaya,tiramisu caramel,edp,Gourmand Dessert,Unisex,Medium,Medium,3.0,tiramisu caramel by zimaya is a edp perfume designed for Unisex. It belongs to the Gourmand Dessert category and has Medium longevity.,,
zimaya,mazaaj infused,edp,Woody Floral,Unisex,Medium,Medium,3.0,mazaaj infused by zimaya is a edp perfume designed for Unisex. It belongs to the Woody Floral category and has Medium longevity.,"soft, warm","date, dinner"
zimaya,rabab,edp,Fruity Floral,Female,Medium,Medium,3.0,rabab by zimaya is a edp perfume designed for Female. It belongs to the Fruity Floral category and has Medium longevity.,"sweet, cheerful","daytime, brunch"
paris corner,Atoof,edp,Woody Oriental,Unisex,Strong,Strong,4.0,Atoof by paris corner is a edp perfume designed for Unisex. It belongs to the Woody Oriental category and has Strong longevity.,,
paris corner,Autobiography - Citron Vanille,edp,Citrus Gourmand,Unisex,Medium,Medium,3.0,Autobiography - Citron Vanille by paris corner is a edp perfume designed for Unisex. It belongs to the Citrus Gourmand category and has Medium longevity.,,
paris corner,Autobiography - Salty Breeze,edp,Fresh Aquatic,Male,Medium,Medium,3.0,Autobiography - Salty Breeze by paris corner is a edp perfume designed for Male. It belongs to the Fresh Aquatic category and has Medium longevity.,"fresh, lively","summer, beach"
paris corner,Citron Vanille,edp,Citrus Sweet,Female,Medium,Medium,3.0,Citron Vanille by paris corner is a edp perfume designed for Female. It belongs to the Citrus Sweet category and has Medium longevity.,,
paris corner,Cosmopolitan Dubai,edp,Oriental Spicy,Unisex,Strong,Strong,4.0,Cosmopolitan Dubai by paris corner is a edp perfume designed for Unisex. It belongs to the Oriental Spicy category and has Strong longevity.,"bold, confident","party, special events"
